AGNO	RBD	DGV_RBD	NOM_RBD	MRUN	RUT_SOSTENEDOR	P_JURIDICA	COD_REG_RBD	NOM_REG_RBD_A	COD_PRO_RBD	COD_COM_RBD	NOM_COM_RBD	COD_DEPROV_RBD	NOM_DEPROV_RBD	COD_DEPE	COD_DEPE2	RURAL_RBD	LATITUD	LONGITUD	CONVENIO_PIE	ENS_01	ENS_02	ENS_03	ENS_04	ENS_05	ENS_06	ENS_07	ENS_08	ENS_09	ENS_10	ENS_11	MATRICULA	ESTADO_ESTAB	ORI_RELIGIOSA	ORI_OTRO_GLOSA	PAGO_MATRICULA	PAGO_MENSUAL
2019	1461	3	ESCUELA MONTE CARMELO		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	1	-32,816780090000	-71,177192690000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1462	1	ESCUELA BASICA LOS TILOS DE HUALCAPO		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,880683900000	-71,099044800000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1465	6	ESCUELA COEDUC TTE HERNAN MERINO CORREA		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-33,006446840000	-71,259307860000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1466	4	ESCUELA SUPERIOR MIXTA Nº 88		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-32,985874180000	-71,273239140000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1467	2	COLEGIO PASION DE JESUS DE LIMACHE		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-32,982280730000	-71,278572080000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	7	CON APERTURA A LA CATOLICIDAD.	GRATUITO	GRATUITO
2019	1468	0	ESCUELA BASICA BRASILIA		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-32,988464360000	-71,269752500000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1469	9	ESCUELA BASICA HEROES DE CHILE		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-33,017150880000	-71,256187440000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1471	0	ESCUELA LIMACHITO		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-33,002212520000	-71,275978090000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	7	CRISTIANO	GRATUITO	GRATUITO
2019	1472	9	ESCUELA BASICA LOS MAITENES		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	0	-32,995361330000	-71,232666020000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1473	7	ESCUELA TABOLANGO		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	1	-32,929477690000	-71,365707400000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1474	5	ESCUELA BASICA PUENTE COLMO		73568600.0	1	5	VALPO	51	5103	CONCÓN	53	VALPARAÍSO	2	1	0	-32,933700560000	-71,439491270000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1475	3	ESC. BASICA TRANQUE LLIU LLIU		69061100.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	2	1	1	-33,063224790000	-71,223831180000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1478	8	COLEGIO DE LA SANTA CRUZ		71637200.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	3	2	0	-33,001008340000	-71,265899190000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1479	6	ESCUELA ROSA MARTINEZ		65147275.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	3	2	0	-32,984156060000	-71,275624820000	1	110	0	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1482	6	COLEGIO LIMACHE COLLEGE		65166084.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	3	2	0	-32,984692860000	-71,272963390000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1		$1.000 A $10.000	$25.001 A $50.000
2019	1483	4	ESC PART MICAELA DESMAISSIERES		70023020.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	3	2	0	-32,985282680000	-71,268364650000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1484	2	ESCUELA PARTICULAR INST. SANTA MARIA		65027533.0	1	5	VALPO	58	5802	LIMACHE	51	QUILLOTA	3	2	0	-32,992935560000	-71,265782860000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1488	5	ESCUELA MONTEVIDEO		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	0	-32,991790770000	-71,161796570000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1490	7	ESCUELA BÁSICA QUEBRADA DE ALVARADO		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	1	-33,052616120000	-71,112190250000	1	10	110	310	510	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1491	5	ESCUELA BASICA LO NARVAEZ		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	0	-33,005275730000	-71,171905520000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1493	1	ESCUELA LA DORMIDA		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	1	-33,057720180000	-71,045516970000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1495	8	ESCUELA LA RAMAYANA		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	1	-33,061897280000	-71,033943180000	1	110	0	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1496	6	ESCUELA LAS PALMAS DEL NIÑO DIOS		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	1	-33,022720340000	-71,072532650000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1498	2	ESCUELA LAS BELLOTAS DE LA VEGA		69061200.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	2	1	1	-33,041240690000	-71,032623290000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1500	8	COLEGIO PART. IGNACIO CARRERA PINTO		65144265.0	1	5	VALPO	58	5803	OLMUÉ	51	QUILLOTA	3	2	0	-32,995385180000	-71,184732710000	1	10	110	214	310	410	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1506	7	CENTRO EDUCATIVO FLORIDA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,054607390000	-71,621673580000	1	10	110	212	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1511	3	CENTRO EDUCATIVO REINO DE SUECIA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,031162260000	-71,646232600000	1	110	212	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1514	8	ESCUELA HERNAN OLGUIN		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,037586210000	-71,596160890000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1515	6	LICEO EDUARDO DE LA BARRA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,049667360000	-71,613792420000	1	110	310	363	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1516	4	LICEO TECNOLÓGICO ALFREDO NAZAR FERES		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,027740480000	-71,638328550000	1	10	110	510	0	0	0	0	0	0	0	0	1	1	1		$1.000 A $10.000	$1.000 A $10.000
2019	1517	2	LICEO MATILDE BRANDAU DE ROSS		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,044609070000	-71,616416930000	1	10	110	310	410	810	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1518	0	LICEO MARIA LUISA BOMBAL		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,026878360000	-71,635314940000	1	10	110	610	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1519	9	LICEO TECNICO PROFESIONAL BARON		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,040706630000	-71,602050780000	1	110	510	563	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1520	2	LICEO BICENTENARIO MARITIMO DE VALPARAISO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,043716430000	-71,620841980000	1	110	310	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1521	0	LICEO DE NINAS MARIA FRANCK DE MACDOUGAL		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,049644470000	-71,602378850000	1	10	110	310	610	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1522	9	COLEGIO PEDRO MONTT		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,047977450000	-71,631881710000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1523	7	ESCUELA NACIONES UNIDAS		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,048198700000	-71,650276180000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1524	5	ESCUELA REPUBLICA ARABE SIRIA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,053195950000	-71,647659300000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1526	1	ESCUELA REPUBLICA DEL PARAGUAY		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,044445040000	-71,588294980000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1528	8	ESCUELA GASPAR CABRALES		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,051273350000	-71,601409910000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1529	6	ESCUELA GRECIA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,046943660000	-71,611473080000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1533	4	ESCUELA ALEMANIA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,047683720000	-71,603523250000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	7	LAICA	GRATUITO	GRATUITO
2019	1534	2	ESCUELA REPUBLICA DEL URUGUAY		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,046001430000	-71,603019710000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1536	9	ESCUELA AMERICA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,040153500000	-71,646125790000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1537	7	ESCUELA RAMON BARROS LUCO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,048492430000	-71,608856200000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1538	5	ESCUELA JUAN JOSE LATORRE B		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,060649870000	-71,592765810000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1540	7	ESCUELA BLAS CUEVAS RAMON ALLENDE		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,039539340000	-71,634742740000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1541	5	ESCUELA REPUBLICA DE EL SALVADOR		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,041629790000	-71,633819580000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1542	3	ESCUELA JOAQUIN EDWARDS BELLO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,055049900000	-71,577285770000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1543	1	ESCUELA JORGE ALESSANDRI RODRIGUEZ		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,065269470000	-71,586311340000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1547	4	ESCUELA CARABINERO PEDRO A.CARIAGA M.		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,040687560000	-71,652206420000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	7	BASADA EN VALORES	GRATUITO	GRATUITO
2019	1548	2	ESCUELA DIEGO PORTALES PALAZUELOS		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,027763370000	-71,633041380000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1549	0	ESCUELA REPUBLICA DE MEXICO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,113796230000	-71,570381160000	1	10	110	310	363	410	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1550	4	ESCUELA PACIFICO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,028713230000	-71,648696900000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1551	2	ESCUELA MONTEDONICO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,055351260000	-71,640457150000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1553	9	ESCUELA ESPANA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,053344730000	-71,615997310000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1554	7	COLEGIO PABLO NERUDA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,054050450000	-71,622612000000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1555	5	ESCUELA REPUBLICA DE ISRAEL		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,033023830000	-71,640159610000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1556	3	ESCUELA ELEUTERIO RAMIREZ		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,067535400000	-71,593338010000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1557	1	ESCUELA VILLA BERLIN		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,044700620000	-71,577209470000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1563	6	ESCUELA JUAN WACQUEZ MOURFIN		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,064159390000	-71,598144530000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1567	9	ESCUELA BASICA DAVID BEN GURION		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,057415010000	-71,608032230000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1568	7	ESCUELA REPUBLICA ARGENTINA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,044971470000	-71,626617430000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1569	5	ESCUELA PILOTO 1° LUIS PARDO VILLALON		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,050682070000	-71,621971130000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1570	9	ESCUELA BASICA CIRUJANO VIDELA		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,053165440000	-71,563911440000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1571	7	ESCUELA SAN JUDAS TADEO		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,054706570000	-71,629135130000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1573	3	ESCUELA DR. ERNESTO QUIROZ WEBER		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,051906590000	-71,571281430000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	SIN INFORMACION
2019	1577	6	ESCUELA BASICA LAGUNA VERDE		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,100898740000	-71,662536620000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1578	4	ESCUELA TTE. JULIO A. ALLENDE OVALLE		70859400.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	1	1	0	-33,149848940000	-71,560249330000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1579	2	LICEO SANTA TERESA		71637200.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,051945770000	-71,625496610000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1581	4	LICEO JUANA ROSS DE EDWARDS		65456420.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,052293090000	-71,601209220000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		$1.000 A $10.000	$25.001 A $50.000
2019	1582	2	COLEGIO LUTERANO CONCORDIA		72625500.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,034605780000	-71,641088750000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LUTERANA (CRISTIANA)	GRATUITO	$25.001 A $50.000
2019	1583	0	COLEGIO JEANNE DARC VALPARAISO		65125102.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,036405450000	-71,590076820000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1585	7	LICEO COEDUCACIONAL LA IGUALDAD		65155725.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,051148340000	-71,600756710000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1586	5	COLEGIO CARLOS COUSINO		70364300.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,050596940000	-71,607949960000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		$1.000 A $10.000	$25.001 A $50.000
2019	1587	3	COLEGIO MARIA AUXILIADORA		70083600.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,031280550000	-71,637883290000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1588	1	COLEGIO NTRA.SRA.DE LA MISERICORDIA		82148617.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,044850930000	-71,632541710000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$25.001 A $50.000
2019	1590	3	COLEGIO SALESIANO VALPARAISO		80230500.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,049691310000	-71,601658900000	1	10	110	310	510	0	0	0	0	0	0	0	1	1	2		GRATUITO	$50.001 A $100.000
2019	1593	8	ESCUELA PARTICULAR SANTA ANA		65108147.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,036110110000	-71,632523520000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1594	6	COLEGIO SAN DAMIAN DE MOLOKAI		65044551.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,049551750000	-71,615739760000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1595	4	COLEGIO ARTURO EDWARDS		73143200.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,047741150000	-71,619029890000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1596	2	COLEGIO SAN IGNACIO DE LOYOLA		65227700.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,046979140000	-71,603112920000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1597	0	ESCUELA PARTICULAR SAN LUIS		65116274.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,046063030000	-71,631398570000	1	10	110	363	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1598	9	COLEGIO PARTICULAR ADVENTISTA		65102254.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,062057790000	-71,591276310000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	3		GRATUITO	GRATUITO
2019	1599	7	COLEGIO SAGRADO CORAZON DE JESUS		71637200.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,044080770000	-71,594523720000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1601	2	ESC SAGRADA FAMILIA DE NAZARET		65155616.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,053419190000	-71,605583650000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1602	0	COLEGIO ESPERANZA		65146274.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,032702510000	-71,585513420000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1603	9	COLEGIO PARTICULAR SAN PIO X		71637200.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,048085720000	-71,581756340000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1604	7	COLEGIO LEONARDO MURIALDO		65053191.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,046838570000	-71,596173950000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1607	1	COLEGIO TERESITA DE LISIEUX		65155792.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,054282770000	-71,610442420000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	$25.001 A $50.000
2019	1609	8	ESC PART FRAY LUIS BELTRAN		70697300.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,039263550000	-71,599578910000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1610	1	COLEGIO ALBERTO HURTADO SEGUNDO		65148918.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,034150160000	-71,638812300000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1619	5	COLEGIO PARTICULAR JUNIOR SCHOOL 2		65116315.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,051445250000	-71,652168200000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1620	9	COLEGIO MIGUEL DE UNAMUNO		65145143.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,111291330000	-71,565878050000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1621	7	LICEO MIXTO JOSE MIGUEL CARRERA		65158071.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,117787160000	-71,565865850000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1629	2	COLEGIO INTERNACIONAL		76021945.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	4	3	0	-33,046973000000	-71,631850000000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1		$50.001 A $100.000	$50.001 A $100.000
2019	1631	4	COLEGIO DE LOS SAGRADOS CORAZONES, PADRES FRANCESES		71631800.0	1	5	VALPO	51	5109	VIÑA DEL MAR	53	VALPARAÍSO	4	3	0	-33,017606611111	-71,526851500000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		MAS DE $100.000	MAS DE $100.000
2019	1632	2	COL. IDA.CONCEPC. NTRA.SRA.LOURDES		65961050.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	3	2	0	-33,049617600000	-71,612487140000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$50.001 A $100.000
2019	1634	9	SEMINARIO SAN RAFAEL		73344800.0	1	5	VALPO	51	5101	VALPARAÍSO	53	VALPARAÍSO	4	3	0	-33,054097000000	-71,602360000000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		MAS DE $100.000	MAS DE $100.000
